施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
笠原産婦人科医院,272272,大阪府,東大阪市,34.688324,135.580124,06-6745-6204,http://www.eonet.ne.jp/-kasaharaclinic/,577-0007,大阪府東大阪市稲田本町3-18-23,有,"月・火・水・金 9:30~12:30、17:00~19:00
土 9:00~12:00",有,URL(リンク切れ)
岡村レディ-スクリニック,272272,大阪府,東大阪市,34.664783,135.588898,06-6618-5227,http://www.okamura-lc.com,577-0034,"大阪府東大阪市御厨南2-1-1
八戸ノ里HIROビル3F",有,"月・火・水・金 09:00~12:00、16:30~19:30
木・土 09:00~12:00",有,
森産婦人科,272272,大阪府,東大阪市,34.665226,135.562546,06-6781-4925,https://www.mori-sanfujinka.com,577-0056,大阪府東大阪市長堂1-3-8,有,"平日 09:30~12:30、16:30~19:00
水・土 09:30~12:30",有,
東條医院,272272,大阪府,東大阪市,34.667675,135.559296,06-6781-0076,http://www.etopia.jp,577-0058,大阪府東大阪市足代北1-16-20,有,医師在院時常時,有,
小阪レディ-スクリニック,272272,大阪府,東大阪市,34.662289,135.579727,06-6729-1192,https://www.kosaka.or.jp/lc,577-0807,大阪府東大阪市菱屋西3-4-13,有,診療時間内(WEB参照),有,
"医療法人巽会
たつみ皮膚科婦人科クリニック",272272,大阪府,東大阪市,34.641747,135.583588,06-6722-6955,,577-0816,大阪府東大阪市友井3-1-12,有,"月・火・水・金 09:00~12:00、16:00~19:00
土 09:00~12:00",有,
田路医院,272272,大阪府,東大阪市,34.66177,135.567856,06-6728-3838,,577-0843,大阪府東大阪市荒川1-12-4,有,"平日 8:40~12:00
月・水・金 16:40~20:00",有,
"医療法人泰陽会
西岡医院",272272,大阪府,東大阪市,34.671082,135.62085,072-963-2233,www.nishioka-clinic.com/,578-0924,大阪府東大阪市吉田4-3-12,有,"月・火・水・金 09:00~12:00、16:00~19:00
土 09:00~12:00",有,
医療法人坪倉産婦人科,272272,大阪府,東大阪市,34.658875,135.607162,06-6722-8558,,578-0942,大阪府東大阪市若江本町1-3-22,有,"平日 09:00~12:00、17:00~22:00
水・土午後休診、日・祝休診",有,
松本クリニック,272272,大阪府,東大阪市,34.661308,135.600739,06-6723-4103,http://www.myclinic.ne.jp/m23sanfujin/pc/,578-0945,大阪府東大阪市若江北町1-17-18,有,"09:00~11:30、17:00~19:00
(365日対応可)",有,URL(リンク切れ)
"医療法人
南野産婦人科クリニック",272272,大阪府,東大阪市,34.698818,135.60022,06-6744-1131,,578-0971,大阪府東大阪市鴻池本町6-26,有,"月・火・木・金 09:00~12:00、17:30~19:30
水・土 09:00~12:00",有,
和田診療所,272272,大阪府,東大阪市,34.679668,135.641846,072-986-0900,http://web1.kcn.jp/wadashin/,579-8027,"大阪府東大阪市東山町4-8
W・S百光ビル1階B号",有,"月・火・木・金・土 09:30~12:30
月・火・水・金 17:00~19:30",有,
大阪医科薬科大学病院,272078,大阪府,高槻市,34.85186,135.624405,072-683-1221,https://hospital.ompu.ac.jp,569-8686,大阪府高槻市大学町2番7号,有,24時間対応可,有,
北摂総合病院,272078,大阪府,高槻市,34.82663,135.592133,072-696-2121,https://www.hokusetsu-hp.jp,569-8585,大阪府高槻市北柳川町6-24,有,平日9:00~16:00(木、土、日、祝日除く),有,
(医)川村産婦人科医院,272078,大阪府,高槻市,34.872234,135.601257,072-687-7557,https://kawamura-sanfujinka.or.jp,569-1031,大阪府高槻市松が丘1-1-1,有,"月火木金9:00~12:00、18:00~20:00
水土9:00~12:00",有,
"医療法人子安会
なかにし産婦人科クリニック",272078,大阪府,高槻市,34.828083,135.6073,072-679-1010,https://nakanishi-obgyn-cl.com,569-0823,大阪府高槻市芝生町3丁目21番10号,有,"月火水金9:00~12:00、18:00~20:00
土9:00~12:00",有,
医療法人jMOG 田辺レディ-スクリニック,272078,大阪府,高槻市,34.853638,135.618942,072-668-4651,https://www.tanabe-clinic.jp,569-1116,"大阪府高槻市白梅町4番13号
ジオ高槻ミュ-ズEX4F",有,"月火水金9:00~12:30、16:00~18:00
土9:00~12:30",有,
医療法人明峰会 東山産婦人科・小児科,272078,大阪府,高槻市,34.829464,135.630417,072-672-5335,,569-0036,大阪府高槻市辻子3丁目10番3号,有,24時間対応可,有,
"医療法人NEW WAVES
堤レディ-スクリニック",272078,大阪府,高槻市,34.849575,135.623611,072-662-0223,https://tsutsumi-lc.com,569-0071,"大阪府高槻市城北町2丁目4番5号
Hisako.BLD2F",有,"月9:00~12:00、16:00~20:00 火9:00~12:00、
水金9:00~12:00、17:00~20:00
木9:00~12:00、15:00~19:00
土9:00~12:00、(第2、第4土のみ13:00~16:00、第5土は休診)",有,
渡辺婦人科,272078,大阪府,高槻市,34.849098,135.626648,072-675-5359,https://www.watanabe-fujinka.com/,569-0085,大阪府高槻市南松原町2番1号,有,"月火水金9:00~12:00、17:00~19:00
土9:00~12:00",有,
米田産婦人科,272035,大阪府,豊中市,34.796535,135.448746,06-6857-1251,https://itp.ne.jp/info/278642813300000899/,560-0032,大阪府豊中市蛍池東町2-3-2,有,"月・水・金・土9:30~11:45
火9:30~11:15
月・金17:30~19:15",有,
医療法人 廣仁会 直原ウィメンズクリニック,272035,大阪府,豊中市,34.7981,135.49205,06-6871-0314,https://www.jikihara.net,560-0084,大阪府豊中市新千里南町2-11-1,有,"月火水木金土9:00~12:00
月火水金17:00~19:00",有,
しらいレディ-スクリニック,272035,大阪府,豊中市,34.782669,135.489136,06-6868-0461,https://www.shirai-ladies-clinic.com,561-0862,"大阪府豊中市西泉丘3-1-25
八重洲西泉丘ビル2F",有,"月-木9:00~12:00、16:00~19:00
金・土9:00~12:00",有,
医療法人 愛慈会 田中医院,272035,大阪府,豊中市,34.780151,135.467438,06-6850-0088,,561-0881,"大阪府豊中市中桜塚2-2-2
愛慈会ビル2F",有,"月・火・水・金・土9:00~12:30
月・火・金16:00~19:00",有,
医療法人 槙野クリニック,272035,大阪府,豊中市,34.785748,135.459381,06-6843-8031,http://www.makino-c.jp/,560-0024,大阪府豊中市末広町1-7-2,有,"月-土9:00~12:15
火13:00~16:00
月・水・金17:30~20:00(受付は19:30まで)",有,
momウィメンズクリニックおおさこ,272035,大阪府,豊中市,34.812378,135.478683,06-4865-7007,https://www.momclinic.net/,560-0002,"大阪府豊中市緑丘4-1-2
イオンタウン豊中緑丘2F",有,"月・土9:30~12:00
火・木・金9:30~17:00",有,
水野産婦人科医院,272035,大阪府,豊中市,34.785507,135.462158,06-6852-3853,https://www.mizuno-cl.com,560-0024,大阪府豊中市末広町1-3-5,有,"月-金9:15~13:15
土9:15~12:00
月・火・水・金18:00~20:00",有,
むそうレディ-スクリニック,272035,大阪府,豊中市,34.788109,135.458344,06-6845-8630,https://www.ddmap.jp/0668458630,560-0026,大阪府豊中市玉井町2-2-18,有,"月・火・木・金・土9:00~12:00
月・火・木・金17:00~19:00",有,URL(リンク切れ)
吉村レディ-スクリニック,272035,大阪府,豊中市,34.783318,135.468842,06-6850-8162,https://yoshimuraladiesclinic.everyday.jp/,560-0022,大阪府豊中市北桜塚3-1-33,有,"月・火・木・金・土10:00-12:30,
月・火・木・金17:00-19:30",有,
医療法人 幸愛会 りかレディ-スクリニック,272035,大阪府,豊中市,34.773243,135.467667,06-6850-3339,https://www.n-clinic.net,561-0802,"大阪府豊中市曽根東町1-2-1
阪急曽根ビル2階",有,"月・火・水・金・土9:00~12:00
月・火15:30~18:30
水・金16:00~19:30
(変更があるかもしれないので事前にwebで確認して欲しい)",有,
医療法人 うめかげレディ-スクリニック,272035,大阪府,豊中市,34.763165,135.475342,06-4866-2323,https://umekage-ladys-clinic.jp/,561-0851,大阪府豊中市服部元町1-1-7,有,"月-土9:00~12:30
月・火・水・金17:00~19:30
土16:00~18:00",有,
あかりクリニック,272035,大阪府,豊中市,34.780331,135.464188,06-6852-1050,http://akari-cl.jp,561-0884,大阪府豊中市岡町北3丁目1-22,有,"月-土9:00~13:00
月・火・木・金14:00~18:00
土14:00~16:00",有,
田坂クリニック 産婦人科・内科,272035,大阪府,豊中市,34.812054,135.496002,06-6832-1200,http://tasaka-clinic.com,560-0082,"大阪府豊中市新千里東町1丁目4番2号
千里ライフサイエンスビル10階",有,"月-土9:30~12:30
月・火・木・金17:00~19:30",有,
医療法人 ひまわり 矢吹産婦人科 庄内クリニック,272035,大阪府,豊中市,34.746532,135.475372,06-6332-3970,http://yabuki.or.jp,561-0832,大阪府豊中市庄内西町4-3-2,有,"月・火・木・金・土9:30~12:00
月・火・木・金17:00~18:30",有,URL(リンク切れ)
医療法人 ひまわり 矢吹産婦人科 少路クリニック,272035,大阪府,豊中市,34.805069,135.472214,06-6850-0909,http://hopital-yabuki.com,560-0004,大阪府豊中市少路2-9-20,有,"月・火・水・木・金・土9:30~12:00
月・木・金15:00~17:00",有,URL(リンク切れ)
医療法人成育会なりもとレディ-スホスピタル,272108,大阪府,枚方市,34.813805,135.647934,072-861-1103,https://narimoto-lh.com/,573-0032,大阪府枚方市岡東町14番28号,有,24時間 ※但し当院の受診歴がある方,有,
医療法人愛成会 愛成クリニック,272108,大阪府,枚方市,34.801819,135.64505,072-845-0888,www.aisei-c.jp,573-0048,大阪府枚方市山之上西町32番15号,有,月木金13:30-15:30 要予約,有,
イワサクリニック,272108,大阪府,枚方市,34.785618,135.632431,072-831-1666,http://www.iwasaclinic.com,573-0086,大阪府枚方市香里園町9-22,有,"平日 9:00∼20:00
土 9:00∼12:00",有,
医療法人恒遠産婦人科,272108,大阪府,枚方市,34.823036,135.70253,072-851-0303,,573-0164,大阪府枚方市長尾谷町3-18-22,有,"月・火・水・金・土 9:00~12:00
月・水・金 17:30~19:30",有,
折野産婦人科,272108,大阪府,枚方市,34.860046,135.686371,072-857-0243,orinosan.com,573-1111,大阪府枚方市楠葉朝日3-6-28,有,"月~土: 9:00~12:00
月・金:17:00~19:00",有,
冨沢産婦人科こどもクリニック,272108,大阪府,枚方市,34.821613,135.651901,072-847-7129,http://tomizawaclinic-jp,573-1192,大阪府枚方市西禁野2-8-9,有,"月・火 10:00∼12:00
水~金 9:00~12:00
月・水・金 17:00~20:00",有,URL(リンク切れ)
のだ女性クリニック,272108,大阪府,枚方市,34.814369,135.64888,072-843-3267,https://noda-womens-cl.com,573-0032,"大阪府枚方市岡東町14-48
山口ビル4階",有,"月・火・水・金 9:00~12:00 15:00~17:30
土 9:00~12:30",有,
吉田医院,272108,大阪府,枚方市,34.809025,135.640701,072-841-3103,http://www.yoshidacl.net,573-0053,大阪府枚方市伊加賀南町5-4,有,"平日 9:00~14:00
土 9:00~12:00
月・水・金 18:00~20:00",有,
医療法人桜花会あきせウィメンズクリニック,272108,大阪府,枚方市,34.807159,135.652084,072-861-1703,https://akise-wc.com/,573-0024,大阪府枚方市田宮本町9-45,有,"平日9:00~12:30、17:00~20:00
土9:00~12:30、14:00~16:00",有,
和久田クリニック,272108,大阪府,枚方市,34.785568,135.643982,072-837-5688,http://wakudaclinic.com,573-0084,大阪府枚方市香里ケ丘10-3732-14,有,"月・火・木・金・土 9:00~12:00
月・火・木・金 16:30~18:30
休診 水・日・土午後",有,
芦原産婦人科クリニック,272108,大阪府,枚方市,34.847401,135.671295,072-857-0010,http://www.ashihara-sanfujinka.com,573-1141,大阪府枚方市養父西町15-15,有,月~土 9:30∼13:00,有,
"医療法人徳洲会
八尾徳洲会総合病院",272124,大阪府,八尾市,34.626957,135.609512,072-993-8501,https://www.yao.tokushukai.or.jp/,581-0011,大阪府八尾市若草町1-17,有,平日 9:00-12:00,有,URL(リンク切れ)
八尾市立病院,272124,大阪府,八尾市,34.620766,135.587952,072-922-0881,http://www.hospital.yao.osaka.jp/,581-0069,大阪府八尾市龍華町1-3-1,有,他の分娩に支障がなければ24時間,有,
医療法人 正木産婦人科,272124,大阪府,八尾市,34.634178,135.619843,072-922-4103,http://www.masakisanfujinka.com/,581-0831,大阪府八尾市山本町北1-2-22,有,"平日 9:00-13:00
夜診火・水 18:00-20:00
木・日 休診",有,
きくちレディ-スクリニック,272124,大阪府,八尾市,34.620983,135.583511,072-928-1880,http://www.kikuchi-ladies-cl.com/index.html,581-0068,"大阪府八尾市跡部北の町3-1-26
久宝寺クリニックビル3階",有,"平日 9:00-12:00 17:00-19:00
土 9:00-12:00",有,
中島産科婦人科,272124,大阪府,八尾市,34.634598,135.603226,072-998-8281,http://www.nakajima-lc.com/,581-0802,大阪府八尾市北本町3-5-8,有,"月・火・水・金 9:00-12:00 17:00-20:00
土 9:00-12:00",有,
萩原クリニック,272124,大阪府,八尾市,34.616287,135.593018,072-991-1452,https://hagiwaraclinic.amebaownd.com/,581-0061,大阪府八尾市春日町2-6-9,有,"平日 9:00-12:30 16:00-18:30
土 9:00-11:30",有,
医療法人 いとうレディ-スこどもクリニック,272159,大阪府,寝屋川市,34.758537,135.654022,072-880-1503,"http://www.ito-ladies-and-kodomo-
clinic.com/",572-0857,大阪府寝屋川市打上中町13番1号,有,"月~火・木~土9:30~12:00
月~火・木金17:30~19:30 土12:30~13:30
夜間・休診日も対応可能",有,URL(リンク切れ)
中嶋婦人科クリニック,272159,大阪府,寝屋川市,34.76643,135.61319,072-813-8666,http://nakajima-fujinka.com/,572-0061,大阪府寝屋川市長栄寺町12番12号,有,"月火木~土9:00~12:00
月~金16:30~19:30",有,
医療法人 西野レディ-スクリニック,272159,大阪府,寝屋川市,34.765648,135.611145,072-800-8824,http://www.nishino-ladies-cl.com/,572-0062,大阪府寝屋川市高柳栄町1番4号,有,"月~水・金~土9:30~12:00
月~水・金16:00~18:30",有,
真野医院,272159,大阪府,寝屋川市,34.76585,135.60257,072-838-2320,,572-0067,大阪府寝屋川市宝町18-26,有,"月~水・金~土9:00~12:00
月~水・金18:00~20:00",有,
医療法人 柳原医院,272159,大阪府,寝屋川市,34.762653,135.619064,072-826-0476,,572-0043,大阪府寝屋川市錦町1-1,有,"月~土9:00~12:30
月水金17:30~19:00",有,
渡辺産婦人科,272159,大阪府,寝屋川市,34.786392,135.627716,072-834-1179,,572-0085,大阪府寝屋川市香里新町16-15,有,"月~土9:00~12:00
月・水・金16:00~19:00",有,
医療法人桜花会 あきせウィメンズクリニック寝屋川院,272159,大阪府,寝屋川市,34.784267,135.630554,072-831-1115,http://neyagawa.akise-wc.com/,572-0084,"大阪府寝屋川市香里南之町20番20号
グランフィ-ル香里園3階302号",有,"月~水・金~土9:00~12:00
月・火・水・金16:00~19:00
土14:00~16:00",有,
堺市立総合医療センタ-,271446,大阪府,堺市西区,34.537155,135.473618,072-272-1199,http://www.sakai-city-hospital.jp/,593-8304,大阪府堺市西区家原寺町1丁1番1号,有,日曜・祝日 9:00~17:00,有,
独立行政法人労働者健康安全機構 大阪労災病院,271462,大阪府,堺市北区,34.57233,135.504929,072-252-3561,http://www.osakah.johas.go.jp/,591-8025,大阪府堺市北区長曽根町1179番地3,有,平日8:15~17:00,無,
耳原総合病院,271411,大阪府,堺市堺区,34.561203,135.47023,072-241-0501,http://www.mimihara.or.jp/sogo/,590-8505,大阪府堺市堺区協和町4丁465,有,"平日9:00-17:00
土曜日9:00-13:00",有,
吉川病院,271462,大阪府,堺市北区,34.569073,135.50032,072-259-0100,http://www.yoshikawabyouin.com,591-8046,大阪府堺市北区東三国ヶ丘町4-1-25,有,"月曜~土曜 9:00-13:00
月水木金 17:00-19:00
土曜 14:00-17:00",有,
池田産婦人科,271411,大阪府,堺市堺区,34.581703,135.480423,072-228-1319,,590-0942,大阪府堺市堺区材木町東3丁1-20,有,"月金 9:00~15:00、17:00~19:00
水 9:00~15:00
火土 9:00~12:00",有,
今井医院,271462,大阪府,堺市北区,34.557144,135.493195,072-257-1682,,591-8037,大阪府堺市北区百舌鳥赤畑町4丁343-5,有,"月水金 9:00~12:00、17:00~19:30
火木土 9:00~12:00",有,
医療法人赤井マタニティクリニック,271454,大阪府,堺市南区,34.504768,135.505936,072-239-5988,akai-maternity.com,590-0103,大阪府堺市南区深阪南167,有,"平日 9:00~11:45、17:00~19:00
土 9:00~11:45",有,
医療法人泉谷診療所,271411,大阪府,堺市堺区,34.58757,135.492157,072-227-6011,,590-0011,大阪府堺市堺区香ヶ丘町1丁8-9,有,"月水土 9:00~12:00
但し、土曜日は隔週",無,
医療法人大平産婦人科,271454,大阪府,堺市南区,34.492561,135.48616,072-299-1103,https://www.ohira-ladies.com/,590-0141,大阪府堺市南区桃山台4-2-1,有,"月金 9:00~20:00
火木土 9:00~14:00
水 17:00~19:00",有,
医療法人甲潤会八木クリニック,271411,大阪府,堺市堺区,34.585426,135.479507,072-233-5630,http://yagi-clinic.jp/,590-0938,大阪府堺市堺区神明町西1丁1-17,有,"月金 9:30~12:30、18:00~20:00
火水金土 9:30~12:30",有,
医療法人甲潤会レディ-スクリニックやぎ,271462,大阪府,堺市北区,34.556477,135.504669,072-259-1107,https://lc-yagi.com/,591-8023,"大阪府堺市北区中百舌鳥町2丁39
クリスタルなかもず4F",有,"月火水金 9:30~13:00、16:30~17:00
土 9:30~13:00",有,
医療法人沈沢医院,271411,大阪府,堺市堺区,34.578972,135.463974,072-223-5733,,590-0974,大阪府堺市堺区大浜北町2丁1の30,有,"月水金土 10:00~12:00
月水金 17:00~19:00",有,
医療法人竹山産婦人科,271454,大阪府,堺市南区,34.493088,135.53093,072-292-3500,https://www.takeyama-clinic.or.jp/,590-0113,大阪府堺市南区晴美台3-1-4,有,"6:00~24:00
(電話連絡のうえ対応)",有,
医療法人浜中産婦人科,271454,大阪府,堺市南区,34.486385,135.474091,072-298-3535,https://hamanaka.or.jp/,590-0144,大阪府堺市南区赤坂台3-10-5,有,"平日 9:00~12:00
月水金 17:30~19:00
木曜日休診",有,
医療法人平治会 KAWAレディ-スクリニック,271454,大阪府,堺市南区,34.490211,135.501328,072-297-2700,http://www.kawa-lc.com/,590-0116,大阪府堺市南区若松台3-2-3,有,"月~土 9:00~19:30
日 9:00~13:00",有,
医療法人ゆうあい会 しんやしき産婦人科,271438,大阪府,堺市東区,34.521202,135.54213,072-239-5571,https://www.shinyashiki.or.jp/,599-8125,大阪府堺市東区西野461番地1,有,"月火水金 9:00~12:00、17:00~19:30
木土 9:00~12:00",有,URL(リンク切れ)
医療法人雄徳会 たつみクリニック,271446,大阪府,堺市西区,34.560818,135.458099,072-247-9411,http://www.tatsumiclinic.com/,592-8334,大阪府堺市西区浜寺石津町中1-3-9,有,平日 9:00~12:00,無,
医療法人和昇会阪本クリニック,271438,大阪府,堺市東区,34.523151,135.536987,072-239-0033,http://sakamoto-clinic.jp/index.html,599-8126,大阪府堺市東区大美野22-4,有,平日 9:00~12:00,有,
大槻レディ-スクリニック,271454,大阪府,堺市南区,34.496689,135.513077,072-290-6000,,590-0115,大阪府堺市南区茶山台1-2-4 パンジョ西館3F,有,"平日 9:30~12:30、16:00~19:00(水を除く)
土 9:30~12:30",有,
小野クリニック,271438,大阪府,堺市東区,34.543442,135.526688,072-288-1616,,599-8114,大阪府堺市東区日置荘西町1-12-3,有,"月火水金 9:00~12:00
火金 17:00~19:00",有(院外処方),
坂本産婦人科,271438,大阪府,堺市東区,34.549648,135.512756,072-257-3588,無,599-8107,大阪府堺市東区白鷺町1-3-7,有,"月~土 10:00~11:50
月火水金 17:00~18:50 日祝休み",有,URL(リンク切れ)
清水レディ-スクリニック,271411,大阪府,堺市堺区,34.566032,135.494125,072-250-0511,http://shimizu-clinic.net/,590-0024,大阪府堺市堺区向陵中町2丁3番13号,有,"月~土 9:00~12:00
月木 16:30~18:30",有,
たにわレディ-スクリニック,,,,34.572697,135.483536,072-233-0080,,591-0028,"大阪府堺市堺区三国ヶ丘御幸通2-1
谷和ビル5階",有,"月~土 9:00~11:30
月水 17:00~18:30",有,郵便番号
徳川レディ-スクリニック,271446,大阪府,堺市西区,34.537212,135.452728,072-266-3636,https://www.y-tokugawa.com/,592-8344,"大阪府堺市西区浜寺南町3丁2番1号
浜寺メディカルスクエア302",有,"月水金 8:00~19:30
火木土 8:00~13:00",有,
中産婦人科,271462,大阪府,堺市北区,34.576572,135.500427,072-252-0634,http://naka-lc.com/,591-8043,大阪府堺市北区北長尾町2-4-15,有,"月~土 9:00~12:00
月水金 17:00~19:00",有,
典子エンジェルクリニック,271462,大阪府,堺市北区,34.585163,135.518646,072-254-8875,https://www.norikoangelclinic.jp/,591-8002,大阪府堺市北区北花田町3-28-10,有,"月~土 9:00~12:30
月水金 17:00~20:00",有,
山手医院,271411,大阪府,堺市堺区,34.589115,135.483368,072-238-1796,,590-0924,大阪府堺市堺区桜之町東1-1-3,有,"月 15:00~20:30
水金 15:30~19:00
木土18:00~20:30",有,
山本産婦人科,271454,大阪府,堺市南区,34.470898,135.483093,072-299-7767,,590-0138,大阪府堺市南区鴨谷台3-6-2,有,"平日 9:00~12:00、17:00~19:30
水土 9:00~12:00",有,
ルナレディ-スクリニック,271411,大阪府,堺市堺区,34.580002,135.472076,072-227-8451,https://lu-na.jp/,590-0951,大阪府堺市堺区市之町西3丁1-43,有,"平日 10:00~16:00(水以外)
土 10:00~16:00
日 10:00~15:00",有,URL(リンク切れ)
